web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,image
"1780934853-85","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=25","Apartamento T3 São Bernardo - Novidade no mercado !!!","390.000 €","São Bernardo - Hoje às 16:38","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934853-86","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=25","Apartamento T2 São Bernardo - Novidade no mercado !!!","355.000 €","São Bernardo - Hoje às 16:39","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934853-87","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=25","T2 com História e Charme em Campolide — Remodelado","430.000 €","Campolide - Hoje às 09:46","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934853-88","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=25","Apartamento T2 em Campo e Sobrado, Valongo","198.000 €","Campo E Sobrado - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934853-89","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=25","Valongo Premium Viva no Centro de Valongo com Conforto e Qualidade","310.000 €","Campo E Sobrado - Hoje às 12:30","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934853-90","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=25","Duplex T2 para venda","1.100.000 €","São Martinho - Hoje às 16:46","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934853-91","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=25","Penthouse T3 (211m2) c/ garagem para 10 carros - Ferreiros Braga","850.000 €","Ferreiros E Gondizalves - Hoje às 13:45","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-92","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","T0 novo com varanda - Portus Bonfim - AL Residences","195.000 €","Bonfim - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/y8hic71tvlz22-PT/image;s=510x383;q=50"
"1780934856-93","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T2 - Entroncamento","270.000 €","Nossa Senhora de Fátima - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/b79l2zxy1ze81-PT/image;s=510x700;q=50"
"1780934856-94","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T3 em Construção no Entroncamento","260.000 €","São João Baptista - Hoje às 10:37","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/rhekqukqe18x1-PT/image;s=510x383;q=50"
"1780934856-95","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T3 em Construção no Entroncamento","260.000 €","São João Baptista - Hoje às 10:34","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/1zn2wcdrtaoa1-PT/image;s=510x383;q=50"
"1780934856-96","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T4 com parqueamento em Benavente","339.000 €","Benavente - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/xzl0obicjukp2-PT/image;s=540x359;q=50"
"1780934856-97","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Prédio T5,  zona histórica de Estremoz, junto à Pousada Rainha Santa I","195.000 €","Evora Monte (Santa Maria) - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-98","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","FRAÇÃO AI - 6º andar - T3 - garagem fechada","283.000 €","Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-99","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T3 - São Bernardo","695.000 €","São Bernardo - Hoje às 16:33","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-100","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Exclusivo Apartamento T3 Duplex no coração da cidade de Guimarães","705.000 €","Oliveira, São Paio E São Sebastião - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-101","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento Novo em Sesimbra com Vista Mar 1ª linha","600.000 €","Santiago (Sesimbra) - Hoje às 13:16","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-102","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T2+1 no Fernão Magalhães 127, Porto","600.000 €","Bonfim - Hoje às 15:21","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-103","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Luxuoso Apartamento T6 Duplex – Avenida Conde de Valbom | Lisboa","1.780.000 €","Avenidas Novas - Hoje às 16:31","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-104","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T3 em São Roque","280.000 €","São Roque - Hoje às 10:35","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-105","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T3, Novo de Luxo no Coração de Aveiro - Junto ao Hospit...","750.000 €","Glória E Vera Cruz - Hoje às 16:35","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-106","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T3 Montijo","595.000 €","Montijo E Afonsoeiro - Para o topo a 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-107","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T2 em construção - Aveiro","411.600 €","Glória E Vera Cruz - Hoje às 16:36","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-108","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","T3 Laranjeiro","295.000 €","Laranjeiro E Feijó - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-109","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Novo T2 Praia da Vagueira - Vistas Ria","355.250 €","Gafanha da Boa Hora - Hoje às 16:33","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-110","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamentos novos T0 e T2 Braga - Real Prime Living","290.000 €","Real, Dume E Semelhe - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-111","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T2.","241.000 €","Rio Tinto - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-112","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","T4 com terraço na Penha de França — espaço, luz e um raro refúgio verd","550.000 €","Penha De França - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-113","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T2 para venda","445.500 €","Ramalde - Hoje às 05:00","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-114","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","T2 NOVO - empreendimento ALBOR - 2 lug. de garagem, terraço e varanda","420.000 €","Santa Marinha E São Pedro Da Afurada - Hoje às 12:02","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-115","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Viver rodeado de verde, a um passo do mar","450.000 €","Cascais E Estoril - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-116","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T3 para venda","830.000 €","Algés, Linda-A-Velha E Cruz Quebrada-Dafundo - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-117","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T5 para venda","1.450.000 €","Venteira - Hoje às 14:30","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-118","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T2+1 no Castêlo da Maia","373.000 €","Castêlo Da Maia - Hoje às 13:02","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-119","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Novo T2 Praia da Vagueira - Vistas Ria","379.750 €","Gafanha da Boa Hora - Hoje às 16:33","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-120","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T3 para venda","1.550.000 €","Cascais E Estoril - Hoje às 15:15","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-121","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Andar Moradia T2 | Renovado | Terraço | 3 Frentes | Garagem","299.000 €","Gondomar (São Cosme), Valbom E Jovim - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-122","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Fantástico T3 Remodelado No Laranjeiro","295.000 €","Laranjeiro E Feijó - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-123","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","OPORTUNIDADE! ApartamentoT2 Remodelado na Baixa da Banheira","255.000 €","Barreiro E Lavradio - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-124","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T1 em Penha de França de 50,13 m2","360.000 €","Penha De França - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-125","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Bonfim – Baixa do Porto | Para AL (c/ histórico), para investimento ou","330.000 €","Bonfim - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-126","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Casa Ferreira - Apartments T1 com Terraço","250.000 €","Ferreiros E Gondizalves - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-127","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento de Luxo em Vilamoura - T2","459.000 €","Quarteira - Para o topo a 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-128","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","T3 Remodelado com Garagem, Arrecadação e Excelentes Áreas","485.000 €","Laranjeiro E Feijó - Hoje às 12:37","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-129","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T3 em Viana do Castelo e Meadela de 93 m2","317.000 €","Viana Do Castelo (Santa Maria Maior E Monserrate) E Meadela - Hoje às 06:15","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-130","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","T3 | Nova construção | Valongo | Varanda | 2 Lugares Estacionamento","386.000 €","Valongo - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934856-131","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=24","Apartamento T2 Renovado com Arrumos","275.000 €","Gâmbia-Pontes-Alto Guerra - 07 de junho de 2026","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1780934860-132","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=23","Apartamento T2+1","295.000 €","Aradas - Hoje às 16:16","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/3e5nzrkebb7q3-PT/image;s=618x359;q=50"
"1780934860-133","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=23","Apartamento T3 para venda","295.000 €","Queluz E Belas - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/wj9wo8dzvria1-PT/image;s=538x359;q=50"
"1780934860-134","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=23","Apartamento T0 mobilado no centro histórico do Porto","282.500 €","Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - 07 de junho de 2026","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/hugvq3pncd7m3-PT/image;s=537x359;q=50"
"1780934860-135","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=23","Apatamento T1 em Algés","495.000 €","Algés, Linda-A-Velha E Cruz Quebrada-Dafundo - Hoje às 14:46","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/3ywauy9uz58b1-PT/image;s=510x383;q=50"
