web_scraper_order,web_scraper_start_url,pagination,data,data2,data3,data4,data5,data6,data7,data8,image
"1781563563-781","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento em Sesimbra","380.000 €","Santiago (Sesimbra) - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-782","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 em Loures - Condomínio fechado","319.000 €","Loures - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-783","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","","","","","","A navegar por uma compra ou venda? Saiba tudo o que precisa sobre o Contrato de Promessa de Compra e Venda.","","",""
"1781563563-784","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 Renovado em Baguim do Monte Conforto, modernidade e ...","265.000 €","Rio Tinto - Hoje às 18:23","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-785","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 | Praia do Pedrogão, Leiria","250.000 €","Coimbrão - 14 de junho de 2026","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-786","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 para venda","330.000 €","Canelas - Hoje às 16:46","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-787","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","","","","","","","","",""
"1781563563-788","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Onde Lisboa Encontra a Escandinávia | Estrela, Lisboa","747.500 €","Estrela - Hoje às 18:02","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-789","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Castro Living: T2 de Excelência em Gaia","367.500 €","Gulpilhares E Valadares - Hoje às 16:41","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-790","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 para venda","280.000 €","Agualva E Mira-Sintra - Hoje às 17:31","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-791","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Prédio em Belém Propriedade total","960.000 €Negociável","Belém - 14 de junho de 2026","","","","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-792","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T3 em Marinha Grande","265.000 €","Marinha Grande - Hoje às 19:43","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-793","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","T1 com Varanda de 17 m², Garagem e Arrecadação junto ao Parque das Na","480.000 €","Olivais - Hoje às 14:43","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-794","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T1 Crasto Living em Gaia","264.500 €","Gulpilhares E Valadares - Hoje às 12:03","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-795","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","OPORTUNIDADE em São Domingos de Benfica – T1+2 com Excelente Potenc","340.000 €","São Domingos de Benfica - Hoje às 15:45","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-796","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Studio com Terraço Exclusivo: O Seu Refúgio Junto ao Mar!","260.000 €","Matosinhos E Leça Da Palmeira - Hoje às 13:11","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-797","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T3+1 Renovado » Águas Santas","297.500 €","Rio Tinto - Hoje às 09:26","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-798","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Haven Terrazza  T3 Exclusivo com Varanda e Garagem Dupla","410.000 €","Gondomar (São Cosme), Valbom E Jovim - Hoje às 09:40","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-799","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 com Terraço e Sótão em Portimão","379.000 €","Portimão - Hoje às 22:30","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-800","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","T2 Premium no Haven Terrazza com Varanda Privativa","270.000 €","Gondomar (São Cosme), Valbom E Jovim - Hoje às 09:37","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-801","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Vende se T2 Almada","290.000 €Negociável","Avenidas Novas - Para o topo a 14 de junho de 2026","","","","Negociável","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-802","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T3 remodelado na Avenida do Bocage - Barreiro","278.000 €","Alto Do Seixalinho, Santo André E Verderena - Hoje às 16:46","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-803","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 inserido no 1º andar de uma moradia bi familiar situada","249.000 €","Aljustrel E Rio De Moinhos - Hoje às 16:46","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-804","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T0 no GRID2891 em Matosinhos","187.150 €","São Mamede De Infesta E Senhora Da Hora - Hoje às 14:01","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-805","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T1K Novo em Zona Nobre","190.000 €","Buarcos - Hoje às 16:00","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-806","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T3+1, com varanda à Av. Fernão de Magalhães- Bonfim- Porto","275.000 €","Bonfim - Hoje às 13:16","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-807","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","T0 Novo c/ Lugar de Garagem, situado em Campanhã, Porto","240.000 €","Campanhã - Hoje às 10:01","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-808","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 Renovado 2ª linha de mar » Vila do Conde","259.000 €","Vila do Conde - Hoje às 09:42","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-809","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T2 com Suite | Garagem Box para 2 Viaturas | 3 Varandas |","238.000 €","Romeira E Várzea - Hoje às 15:01","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-810","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","T1 com Garagem em Leça da Palmeira","263.000 €","Matosinhos E Leça Da Palmeira - Hoje às 12:24","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-811","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Excelente Apartamento T2, segunda linha de mar","289.000 €","Atouguia da Baleia - Hoje às 19:08","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-812","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","Apartamento T1 para venda","319.000 €","Benfica - Hoje às 18:46","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563563-813","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","","","","","","","","",""
"1781563563-814","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","","","","","","","","",""
"1781563563-815","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","","","","","","","","",""
"1781563563-816","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","","","","","","","","",""
"1781563563-817","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","","","","","","","","",""
"1781563563-818","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=10","","","","","","","","",""
"1781563567-819","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","","","Categoria","","",""
"1781563567-820","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","","","Subcategoria","","",""
"1781563567-821","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","Condição","Mostrar tudo","","","",""
"1781563567-822","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","","","","","",""
"1781563567-823","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","","","","","",""
"1781563567-824","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","Casas de Banho","Mostrar tudo","","","",""
"1781563567-825","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","Tipologia","Mostrar tudo","","","",""
"1781563567-826","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","Certificado Energético","Mostrar tudo","","","",""
"1781563567-827","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","Mobilado","Mostrar tudo","","","",""
"1781563567-828","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","","","","","",""
"1781563567-829","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T3, bem localizado","298.000 €","Corroios - Hoje às 12:17","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/45uocvqnuwhv-PT/image;s=510x383;q=50"
"1781563567-830","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T3, Corroios","290.000 €","Corroios - Hoje às 12:05","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/3tweuertkyzy1-PT/image;s=510x383;q=50"
"1781563567-831","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T3 com Garagem Fechada em excelente localização","269.900 €","Nossa Senhora do Amparo - Hoje às 13:31","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/z9px86cugzgv3-PT/image;s=538x359;q=50"
"1781563567-832","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","","","","","",""
"1781563567-833","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2+1 na Póvoa de Varzim – Próximo ao Metro e Centro da Cid","250.000 €","Póvoa De Varzim, Beiriz E Argivai - Hoje às 18:40","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/xfzc2kuolgvh1-PT/image;s=538x359;q=50"
"1781563567-834","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Apartamento T2, Garagem arrumos e varandas Jovim - Gondomar","240.000 €","Gondomar (São Cosme), Valbom E Jovim - 14 de junho de 2026","","","","","Seguir","https://ireland.apollo.olxcdn.com:443/v1/files/uf0pz5c27fei-PT/image;s=510x383;q=50"
"1781563567-835","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","Excelente T1+1 no centro de Lousada","180.250 €","Cristelos, Boim E Ordem - Hoje às 17:24","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
"1781563567-836","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","","","","","","","","",""
"1781563567-837","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/","https://www.olx.pt/imoveis/apartamento-casa-a-venda/apartamentos-venda/?page=9","T2 Espinho","258.000 €","Espinho - Hoje às 18:33","","","","","Seguir","https://www.olx.pt/app/static/media/no_thumbnail.15f456ec5.svg"
